intent_id,priority,awaiting_field,unresolved,missing,present,entity_values,eliza_de,extra,comments
,80,billing_moretopics,billing_moretopics,None,billing_helpful_yesno,"[('billing_helpful_yesno', 'no')]","[
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Hmm, schade… vielleicht hilft Ihnen ja eines dieser Themen weiter?"",
      ""spokenText"": ""Hmm, schade… vielleicht hilft Ihnen ja eines dieser Themen weiter?"",
      ""options"": [
        {
          ""text"": ""Weitere Kostenfaktoren"",
          ""spokenText"": ""Weitere Kostenfaktoren"",
          ""nluentityvalue"": ""Weitere Kostenfaktoren""
        },
        {
          ""text"": ""Mehr zum Thema Rechnung"",
          ""spokenText"": ""Mehr zum Thema Rechnung"",
          ""nluentityvalue"": ""Mehr zum Thema Rechnung""
        },
        {
          ""text"": ""Kundenservice kontaktieren"",
          ""spokenText"": ""Kundenservice kontaktieren"",
          ""nluentityvalue"": ""Kundenservice kontaktieren""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-024
,70,none,None,None,billing_moretopics,"[('billing_moretopics', 'billhighmorereasons')]",{{intent:billing_high}},
,70,none,None,None,billing_moretopics,"[('billing_moretopics', 'moreaboutinvoice')]",{{intent:billing_moreaboutinvoice}},
,70,none,None,None,billing_moretopics,"[('billing_moretopics', 'customerservice')]",{{intent:generic_customerservice}},
billing_activatebill,100,none,None,None,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Gerne senden wir Ihnen Ihre Rechnung monatlich per E-Mail zu. Zusätzlich erhalten Sie Ihre Rechnung als elektronisch signiertes PDF, welches auch für eine Vorlage beim Finanzamt gültig ist."",
      ""spokenText"": ""Gerne senden wir Ihnen Ihre Rechnung monatlich per E-Mail zu. Zusätzlich erhalten Sie Ihre Rechnung als elektronisch signiertes PDF, welches auch für eine Vorlage beim Finanzamt gültig ist.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Alternativ können Sie sich auch für eine Papierrechnung entscheiden, die Umstellung erfolgt in jedem Fall ganz einfach über Mein T-Mobile."",
      ""spokenText"": ""Alternativ können Sie sich auch für eine Papierrechnung entscheiden, die Umstellung erfolgt in jedem Fall ganz einfach über Mein T-Mobile."",
      ""options"": [
        {
          ""text"": ""Zu Mein T-Mobile"",
          ""spokenText"": ""Zu Mein T-Mobile"",
          ""url"": ""https://mein.t-mobile.at/myTNT/portlet.page?shortcut=ebill""
        }
      ]
    },
    ""ResponseTrigger"": null
  }
]",BILL-028
billing_invoice_allquestions,90,billing_moreoptions1,None,billing_moreoptions1,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Kann ich Ihnen vielleicht mit einem dieser Themen weiterhelfen?"",
      ""spokenText"": ""Kann ich Ihnen vielleicht mit einem dieser Themen weiterhelfen?""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 3,
    ""ResponseTrigger"": null,
    ""ResponseValue"": {
      ""cards"": [
        {
          ""text"": ""Zu wenige Freiminuten?"",
          ""spokenText"": ""Zu wenige Freiminuten?"",
          ""options"": [
            {
              ""text"": ""Freiminuten"",
              ""spokenText"": ""Freiminuten"",
              ""nluentityvalue"": ""Freiminuten""
            }
          ]
        },
        {
          ""text"": ""Was sind Nachverrechnungen?"",
          ""spokenText"": ""Was sind Nachverrechnungen?"",
          ""options"": [
            {
              ""text"": ""Nachverrechnungen"",
              ""spokenText"": ""Nachverrechnungen"",
              ""nluentityvalue"": ""Nachverrechnungen""
            }
          ]
        },
        {
          ""text"": ""Was sind Mehrwertdienste?"",
          ""spokenText"": ""Was sind Mehrwertdienste?"",
          ""options"": [
            {
              ""text"": ""Mehrwertdienste"",
              ""spokenText"": ""Mehrwertdienste"",
              ""nluentityvalue"": ""Mehrwertdienste""
            }
          ]
        }
      ]
    }
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Immer noch Fragen offen geblieben? Hier stehen Ihnen noch weitere Infos zur Verfügung."",
      ""spokenText"": ""Immer noch Fragen offen geblieben? Hier stehen Ihnen noch weitere Infos zur Verfügung."",
      ""options"": [
        {
          ""text"": ""Alles zur Rechnung"",
          ""spokenText"": ""Alles zur Rechnung"",
          ""url"": ""http://www.t-mobile.at/rechnung/""
        }
      ]
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]
",BILL-005
,80,billing_moreoptions1,billing_moreoptions1,None,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Kann ich Ihnen vielleicht mit einem dieser Themen weiterhelfen?"",
      ""spokenText"": ""Kann ich Ihnen vielleicht mit einem dieser Themen weiterhelfen?""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 3,
    ""ResponseTrigger"": null,
    ""ResponseValue"": {
      ""cards"": [
        {
          ""text"": ""Zu wenige Freiminuten?"",
          ""spokenText"": ""Zu wenige Freiminuten?"",
          ""options"": [
            {
              ""text"": ""Freiminuten"",
              ""spokenText"": ""Freiminuten"",
              ""nluentityvalue"": ""Freiminuten""
            }
          ]
        },
        {
          ""text"": ""Was sind Nachverrechnungen?"",
          ""spokenText"": ""Was sind Nachverrechnungen?"",
          ""options"": [
            {
              ""text"": ""Nachverrechnungen"",
              ""spokenText"": ""Nachverrechnungen"",
              ""nluentityvalue"": ""Nachverrechnungen""
            }
          ]
        },
        {
          ""text"": ""Was sind Mehrwertdienste?"",
          ""spokenText"": ""Was sind Mehrwertdienste?"",
          ""options"": [
            {
              ""text"": ""Mehrwertdienste"",
              ""spokenText"": ""Mehrwertdienste"",
              ""nluentityvalue"": ""Mehrwertdienste""
            }
          ]
        }
      ]
    }
  },
  {
    ""ResponseType"": 1,
    ""ResponseValue"": {
      ""text"": ""Immer noch Fragen offen geblieben? Hier stehen Ihnen noch weitere Infos zur Verfügung."",
      ""spokenText"": ""Immer noch Fragen offen geblieben? Hier stehen Ihnen noch weitere Infos zur Verfügung."",
      ""options"": [
        {
          ""text"": ""Alles zur Rechnung"",
          ""spokenText"": ""Alles zur Rechnung"",
          ""url"": ""http://www.t-mobile.at/rechnung/""
        }
      ]
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]
",BILL-005
,70,none,None,None,billing_moreoptions1,"[('billing_moreoptions1','freeminutes')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Im Monat Ihrer Anmeldung oder bei einem Tarifwechsel werden die Freiminuten anteilsmäßig ab dem Datum Ihrer Anmeldung bzw. Ihres Tarifwechsels berechnet. Selbstverständlich bezahlen Sie auch die monatliche Grundgebühr nur anteilsmäßig. Im Folgemonat werden Ihre Freiminuten zur Gänze berücksichtigt."",
      ""spokenText"": ""Im Monat Ihrer Anmeldung oder bei einem Tarifwechsel werden die Freiminuten anteilsmäßig ab dem Datum Ihrer Anmeldung bzw. Ihres Tarifwechsels berechnet. Selbstverständlich bezahlen Sie auch die monatliche Grundgebühr nur anteilsmäßig. Im Folgemonat werden Ihre Freiminuten zur Gänze berücksichtigt.""
    },
    ""ResponseTrigger"": null
  }
]",BILL-029
,70,none,None,None,billing_moreoptions1,"[('billing_moreoptions1', 'reconciliation')]",{{intent:billing_afterbills}},
,70,none,None,None,billing_moreoptions1,"[('billing_moreoptions1', 'valueaddedservices')]","[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Mehrwertdienste sind Dienste, die mit einer speziellen Gebühr abgerechnet werden. Ein Beispiel für eine Mehrwertnummer ist die T-Mobile Technik Hotline unter 0900 676 676 - hier kostet eine Gesprächsminute € 0,88. Anbieter von Mehrwertdiensten sind dazu verpflichtet, die Gebühr für den jeweiligen Dienst bekannt zu machen - die Höhe der Gebühr, erkennen Sie an der jeweiligen Vorwahl."",
      ""spokenText"": ""Mehrwertdienste sind Dienste, die mit einer speziellen Gebühr abgerechnet werden. Ein Beispiel für eine Mehrwertnummer ist die T-Mobile Technik Hotline unter 0900 676 676 - hier kostet eine Gesprächsminute € 0,88. Anbieter von Mehrwertdiensten sind dazu verpflichtet, die Gebühr für den jeweiligen Dienst bekannt zu machen - die Höhe der Gebühr, erkennen Sie an der jeweiligen Vorwahl.""
    },
    ""ResponseTrigger"": null
  }
]",BILL-031
billing_afterbills,100,none,None,None,None,,"[
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Wenn Sie zum Beispiel im Ausland telefoniert haben (Roaming) - kann es sein, dass die Gesprächsdaten zeitverzögert an uns weitergegeben werden. Diese Leistungen werden dann nicht auf Ihrer aktuellen, sondern erst auf einer kommenden Rechnung vergebührt. Telefonate im Ausland können bis zu drei Monate im Nachhinein vergebührt werden."",
      ""spokenText"": ""Wenn Sie zum Beispiel im Ausland telefoniert haben (Roaming) - kann es sein, dass die Gesprächsdaten zeitverzögert an uns weitergegeben werden. Diese Leistungen werden dann nicht auf Ihrer aktuellen, sondern erst auf einer kommenden Rechnung vergebührt. Telefonate im Ausland können bis zu drei Monate im Nachhinein vergebührt werden.""
    },
    ""ResponseTrigger"": null
  },
  {
    ""ResponseType"": 0,
    ""ResponseValue"": {
      ""text"": ""Unser Tipp: Auf Ihrem Einzelgesprächsnachweis werden alle genutzten Leistungen im Detail aufgeschlüsselt. Hier können Sie eventuelle Nachverrechnungen anhand des Datums erkennen."",
      ""spokenText"": ""Unser Tipp: Auf Ihrem Einzelgesprächsnachweis werden alle genutzten Leistungen im Detail aufgeschlüsselt. Hier können Sie eventuelle Nachverrechnungen anhand des Datums erkennen.""
    },
    ""ResponseTrigger"": {
      ""timeDelayInSecs"": 5
    }
  }
]",BILL-030
